year,month,month_name,district,division,water_area_km2,total_area_km2,water_fraction,water_area_calibrated_km2,season
2024,2,February,Madaripur,Dhaka,84.66,1257.23,0.067339,41.9,Dry Winter (Dec-Feb)
2024,2,February,Magura,Khulna,670.13,1143.98,0.585794,331.7,Dry Winter (Dec-Feb)
2024,2,February,Manikganj,Dhaka,185.33,1531.92,0.120982,91.7,Dry Winter (Dec-Feb)
2024,2,February,Maulvibazar,Sylhet,1042.87,2819.05,0.369938,516.2,Dry Winter (Dec-Feb)
2024,2,February,Meherpur,Khulna,363.99,732.79,0.496726,180.2,Dry Winter (Dec-Feb)
2024,2,February,Munshiganj,Dhaka,102.44,1036.66,0.098819,50.7,Dry Winter (Dec-Feb)
2024,2,February,Mymensingh,Dhaka,2271.6,4784.19,0.474813,1124.3,Dry Winter (Dec-Feb)
2024,2,February,Naogaon,Rajshahi,2714.15,3824.58,0.709659,1343.4,Dry Winter (Dec-Feb)
2024,2,February,Narail,Khulna,52.03,1072.86,0.048494,25.8,Dry Winter (Dec-Feb)
2024,2,February,Narayanganj,Dhaka,352.03,832.16,0.423029,174.2,Dry Winter (Dec-Feb)
2024,2,February,Narsingdi,Dhaka,65.07,1281.34,0.050786,32.2,Dry Winter (Dec-Feb)
2024,2,February,Natore,Rajshahi,1354.2,2101.7,0.644335,670.3,Dry Winter (Dec-Feb)
2024,2,February,Nawabganj,Rajshahi,822.97,1804.38,0.456097,407.3,Dry Winter (Dec-Feb)
2024,2,February,Netrakona,Dhaka,1654.5,3089.39,0.535542,818.9,Dry Winter (Dec-Feb)
2024,2,February,Nilphamari,Rangpur,678.24,1836.84,0.369244,335.7,Dry Winter (Dec-Feb)
2024,2,February,Noakhali,Chittagong,178.74,2642.03,0.067651,88.5,Dry Winter (Dec-Feb)
2024,2,February,Pabna,Rajshahi,1097.74,2634.14,0.416735,543.3,Dry Winter (Dec-Feb)
2024,2,February,Panchagarh,Rangpur,1004.67,1548.93,0.648624,497.3,Dry Winter (Dec-Feb)
2024,2,February,Patuakhali,Barisal,216.31,2730.09,0.079233,107.1,Dry Winter (Dec-Feb)
2024,2,February,Pirojpur,Barisal,92.83,1365.69,0.067974,45.9,Dry Winter (Dec-Feb)
2024,2,February,Rajbari,Dhaka,98.29,1249.73,0.07865,48.6,Dry Winter (Dec-Feb)
2024,2,February,Rajshahi,Rajshahi,1184.5,2664.72,0.444515,586.3,Dry Winter (Dec-Feb)
2024,2,February,Rangamati,Chittagong,305.6,6226.79,0.049078,151.3,Dry Winter (Dec-Feb)
2024,2,February,Rangpur,Rangpur,1002.66,2572.65,0.389738,496.3,Dry Winter (Dec-Feb)
2024,2,February,Satkhira,Khulna,807.11,3543.74,0.227756,399.5,Dry Winter (Dec-Feb)
2024,2,February,Shariatpur,Dhaka,132.17,1362.06,0.09704,65.4,Dry Winter (Dec-Feb)
2024,2,February,Sherpur,Dhaka,751.75,1455.19,0.516596,372.1,Dry Winter (Dec-Feb)
2024,2,February,Sirajganj,Rajshahi,301.3,2755.65,0.109338,149.1,Dry Winter (Dec-Feb)
2024,2,February,Sunamganj,Sylhet,995.53,4043.04,0.246232,492.7,Dry Winter (Dec-Feb)
2024,2,February,Sylhet,Sylhet,1288.84,3847.75,0.33496,637.9,Dry Winter (Dec-Feb)
2024,2,February,Tangail,Dhaka,1493.43,3707.07,0.402859,739.2,Dry Winter (Dec-Feb)
2024,2,February,Thakurgaon,Rangpur,1013.28,2008.93,0.504387,501.5,Dry Winter (Dec-Feb)
2024,3,March,Bagerhat,Khulna,606.44,3965.62,0.152925,300.2,Pre-Monsoon (Mar-May)
2024,3,March,Bandarban,Chittagong,2898.94,5000.66,0.579711,1434.8,Pre-Monsoon (Mar-May)
2024,3,March,Barguna,Barisal,156.74,1547.28,0.101301,77.6,Pre-Monsoon (Mar-May)
2024,3,March,Barisal,Barisal,410.36,2767.25,0.148292,203.1,Pre-Monsoon (Mar-May)
2024,3,March,Bhola,Barisal,651.14,2471.69,0.26344,322.3,Pre-Monsoon (Mar-May)
2024,3,March,Bogra,Rajshahi,1271.37,3233.63,0.393169,629.3,Pre-Monsoon (Mar-May)
2024,3,March,Brahamanbaria,Chittagong,1027.74,2104.07,0.488455,508.7,Pre-Monsoon (Mar-May)
2024,3,March,Chandpur,Chittagong,260.5,1864.17,0.139739,128.9,Pre-Monsoon (Mar-May)
2024,3,March,Chittagong,Chittagong,1960.41,4736.75,0.413872,970.3,Pre-Monsoon (Mar-May)
2024,3,March,Chuadanga,Khulna,598.08,1233.0,0.485063,296.0,Pre-Monsoon (Mar-May)
2024,3,March,Comilla,Chittagong,1759.64,3351.85,0.524974,870.9,Pre-Monsoon (Mar-May)
2024,3,March,Cox's Bazar,Chittagong,700.14,2206.6,0.317294,346.5,Pre-Monsoon (Mar-May)
2024,3,March,Dhaka,Dhaka,732.83,1611.18,0.454842,362.7,Pre-Monsoon (Mar-May)
2024,3,March,Dinajpur,Rangpur,2400.52,3829.09,0.626918,1188.1,Pre-Monsoon (Mar-May)
2024,3,March,Faridpur,Dhaka,862.25,2227.54,0.387088,426.8,Pre-Monsoon (Mar-May)
2024,3,March,Feni,Chittagong,401.32,960.78,0.417701,198.6,Pre-Monsoon (Mar-May)
2024,3,March,Gaibandha,Rangpur,282.99,2410.25,0.117411,140.1,Pre-Monsoon (Mar-May)
2024,3,March,Gazipur,Dhaka,944.85,1940.74,0.486849,467.6,Pre-Monsoon (Mar-May)
2024,3,March,Gopalganj,Dhaka,918.58,1602.77,0.573123,454.6,Pre-Monsoon (Mar-May)
2024,3,March,Habiganj,Sylhet,1667.83,2857.81,0.583605,825.5,Pre-Monsoon (Mar-May)
2024,3,March,Jamalpur,Dhaka,190.12,2272.36,0.083668,94.1,Pre-Monsoon (Mar-May)
2024,3,March,Jessore,Khulna,212.3,2784.67,0.076239,105.1,Pre-Monsoon (Mar-May)
2024,3,March,Jhalokati,Barisal,32.68,807.93,0.040451,16.2,Pre-Monsoon (Mar-May)
2024,3,March,Jhenaidah,Khulna,1026.49,2143.59,0.478864,508.1,Pre-Monsoon (Mar-May)
2024,3,March,Joypurhat,Rajshahi,840.52,1081.54,0.777147,416.0,Pre-Monsoon (Mar-May)
2024,3,March,Khagrachhari,Chittagong,1395.86,3108.48,0.44905,690.9,Pre-Monsoon (Mar-May)
2024,3,March,Khulna,Khulna,549.29,3868.06,0.142006,271.9,Pre-Monsoon (Mar-May)
2024,3,March,Kishoreganj,Dhaka,1471.03,2821.62,0.521342,728.1,Pre-Monsoon (Mar-May)
2024,3,March,Kurigram,Rangpur,465.95,2481.86,0.187743,230.6,Pre-Monsoon (Mar-May)
2024,3,March,Kushtia,Khulna,124.55,1830.28,0.068048,61.6,Pre-Monsoon (Mar-May)
2024,3,March,Lakshmipur,Chittagong,297.05,1573.07,0.188835,147.0,Pre-Monsoon (Mar-May)
2024,3,March,Lalmonirhat,Rangpur,300.38,1381.75,0.217391,148.7,Pre-Monsoon (Mar-May)
2024,3,March,Madaripur,Dhaka,84.21,1257.23,0.066977,41.7,Pre-Monsoon (Mar-May)
2024,3,March,Magura,Khulna,532.36,1143.98,0.465355,263.5,Pre-Monsoon (Mar-May)
2024,3,March,Manikganj,Dhaka,191.15,1531.92,0.124776,94.6,Pre-Monsoon (Mar-May)
2024,3,March,Maulvibazar,Sylhet,799.53,2819.05,0.283617,395.7,Pre-Monsoon (Mar-May)
2024,3,March,Meherpur,Khulna,342.12,732.79,0.466872,169.3,Pre-Monsoon (Mar-May)
2024,3,March,Munshiganj,Dhaka,94.33,1036.66,0.090991,46.7,Pre-Monsoon (Mar-May)
2024,3,March,Mymensingh,Dhaka,2259.59,4784.19,0.472304,1118.4,Pre-Monsoon (Mar-May)
2024,3,March,Naogaon,Rajshahi,2797.27,3824.58,0.731392,1384.5,Pre-Monsoon (Mar-May)
2024,3,March,Narail,Khulna,43.36,1072.86,0.040413,21.5,Pre-Monsoon (Mar-May)
2024,3,March,Narayanganj,Dhaka,385.11,832.16,0.462786,190.6,Pre-Monsoon (Mar-May)
2024,3,March,Narsingdi,Dhaka,142.85,1281.34,0.111489,70.7,Pre-Monsoon (Mar-May)
2024,3,March,Natore,Rajshahi,1162.22,2101.7,0.552993,575.2,Pre-Monsoon (Mar-May)
2024,3,March,Nawabganj,Rajshahi,432.94,1804.38,0.239938,214.3,Pre-Monsoon (Mar-May)
2024,3,March,Netrakona,Dhaka,1784.39,3089.39,0.577587,883.2,Pre-Monsoon (Mar-May)
2024,3,March,Nilphamari,Rangpur,1093.47,1836.84,0.595303,541.2,Pre-Monsoon (Mar-May)
2024,3,March,Noakhali,Chittagong,179.62,2642.03,0.067984,88.9,Pre-Monsoon (Mar-May)
2024,3,March,Pabna,Rajshahi,1087.69,2634.14,0.412919,538.3,Pre-Monsoon (Mar-May)
2024,3,March,Panchagarh,Rangpur,715.54,1548.93,0.461958,354.2,Pre-Monsoon (Mar-May)
2024,3,March,Patuakhali,Barisal,223.2,2730.09,0.081757,110.5,Pre-Monsoon (Mar-May)
2024,3,March,Pirojpur,Barisal,87.47,1365.69,0.064048,43.3,Pre-Monsoon (Mar-May)
2024,3,March,Rajbari,Dhaka,90.65,1249.73,0.072536,44.9,Pre-Monsoon (Mar-May)
2024,3,March,Rajshahi,Rajshahi,271.07,2664.72,0.101725,134.2,Pre-Monsoon (Mar-May)
2024,3,March,Rangamati,Chittagong,294.45,6226.79,0.047287,145.7,Pre-Monsoon (Mar-May)
2024,3,March,Rangpur,Rangpur,1807.2,2572.65,0.702466,894.5,Pre-Monsoon (Mar-May)
2024,3,March,Satkhira,Khulna,971.03,3543.74,0.274012,480.6,Pre-Monsoon (Mar-May)
2024,3,March,Shariatpur,Dhaka,131.22,1362.06,0.09634,64.9,Pre-Monsoon (Mar-May)
2024,3,March,Sherpur,Dhaka,831.45,1455.19,0.571363,411.5,Pre-Monsoon (Mar-May)
2024,3,March,Sirajganj,Rajshahi,315.01,2755.65,0.114314,155.9,Pre-Monsoon (Mar-May)
2024,3,March,Sunamganj,Sylhet,1962.58,4043.04,0.485421,971.4,Pre-Monsoon (Mar-May)
2024,3,March,Sylhet,Sylhet,1926.17,3847.75,0.500597,953.3,Pre-Monsoon (Mar-May)
2024,3,March,Tangail,Dhaka,1606.04,3707.07,0.433236,794.9,Pre-Monsoon (Mar-May)
2024,3,March,Thakurgaon,Rangpur,977.2,2008.93,0.486427,483.7,Pre-Monsoon (Mar-May)
2024,4,April,Bagerhat,Khulna,1145.5,3965.62,0.288858,567.0,Pre-Monsoon (Mar-May)
2024,4,April,Bandarban,Chittagong,3176.11,5000.66,0.635139,1572.0,Pre-Monsoon (Mar-May)
2024,4,April,Barguna,Barisal,158.31,1547.28,0.102314,78.4,Pre-Monsoon (Mar-May)
2024,4,April,Barisal,Barisal,433.4,2767.25,0.156619,214.5,Pre-Monsoon (Mar-May)
2024,4,April,Bhola,Barisal,663.37,2471.69,0.268386,328.3,Pre-Monsoon (Mar-May)
2024,4,April,Bogra,Rajshahi,1910.6,3233.63,0.590854,945.6,Pre-Monsoon (Mar-May)
2024,4,April,Brahamanbaria,Chittagong,1132.64,2104.07,0.538309,560.6,Pre-Monsoon (Mar-May)
2024,4,April,Chandpur,Chittagong,272.38,1864.17,0.146113,134.8,Pre-Monsoon (Mar-May)
2024,4,April,Chittagong,Chittagong,2022.89,4736.75,0.427064,1001.2,Pre-Monsoon (Mar-May)
2024,4,April,Chuadanga,Khulna,759.98,1233.0,0.616363,376.1,Pre-Monsoon (Mar-May)
2024,4,April,Comilla,Chittagong,1908.52,3351.85,0.569392,944.6,Pre-Monsoon (Mar-May)
2024,4,April,Cox's Bazar,Chittagong,872.06,2206.6,0.395204,431.6,Pre-Monsoon (Mar-May)
2024,4,April,Dhaka,Dhaka,856.66,1611.18,0.5317,424.0,Pre-Monsoon (Mar-May)
2024,4,April,Dinajpur,Rangpur,3080.6,3829.09,0.804525,1524.7,Pre-Monsoon (Mar-May)
2024,4,April,Faridpur,Dhaka,766.42,2227.54,0.344066,379.3,Pre-Monsoon (Mar-May)
2024,4,April,Feni,Chittagong,452.29,960.78,0.470752,223.9,Pre-Monsoon (Mar-May)
2024,4,April,Gaibandha,Rangpur,245.85,2410.25,0.102001,121.7,Pre-Monsoon (Mar-May)
2024,4,April,Gazipur,Dhaka,982.91,1940.74,0.506461,486.5,Pre-Monsoon (Mar-May)
2024,4,April,Gopalganj,Dhaka,1023.1,1602.77,0.638335,506.4,Pre-Monsoon (Mar-May)
2024,4,April,Habiganj,Sylhet,1707.1,2857.81,0.597344,844.9,Pre-Monsoon (Mar-May)
2024,4,April,Jamalpur,Dhaka,1233.97,2272.36,0.543034,610.7,Pre-Monsoon (Mar-May)
2024,4,April,Jessore,Khulna,1254.8,2784.67,0.450611,621.1,Pre-Monsoon (Mar-May)
2024,4,April,Jhalokati,Barisal,35.73,807.93,0.044227,17.7,Pre-Monsoon (Mar-May)
2024,4,April,Jhenaidah,Khulna,1412.49,2143.59,0.658937,699.1,Pre-Monsoon (Mar-May)
2024,4,April,Joypurhat,Rajshahi,879.2,1081.54,0.812913,435.2,Pre-Monsoon (Mar-May)
2024,4,April,Khagrachhari,Chittagong,1790.7,3108.48,0.576068,886.3,Pre-Monsoon (Mar-May)
2024,4,April,Khulna,Khulna,700.65,3868.06,0.181137,346.8,Pre-Monsoon (Mar-May)
2024,4,April,Kishoreganj,Dhaka,1131.34,2821.62,0.400954,560.0,Pre-Monsoon (Mar-May)
2024,4,April,Kurigram,Rangpur,341.03,2481.86,0.137409,168.8,Pre-Monsoon (Mar-May)
2024,4,April,Kushtia,Khulna,180.94,1830.28,0.098858,89.6,Pre-Monsoon (Mar-May)
2024,4,April,Lakshmipur,Chittagong,300.83,1573.07,0.191236,148.9,Pre-Monsoon (Mar-May)
2024,4,April,Lalmonirhat,Rangpur,661.81,1381.75,0.478966,327.6,Pre-Monsoon (Mar-May)
2024,4,April,Madaripur,Dhaka,87.92,1257.23,0.06993,43.5,Pre-Monsoon (Mar-May)
2024,4,April,Magura,Khulna,783.94,1143.98,0.685274,388.0,Pre-Monsoon (Mar-May)
2024,4,April,Manikganj,Dhaka,179.34,1531.92,0.117071,88.8,Pre-Monsoon (Mar-May)
2024,4,April,Maulvibazar,Sylhet,667.09,2819.05,0.236638,330.2,Pre-Monsoon (Mar-May)
2024,4,April,Meherpur,Khulna,492.53,732.79,0.672132,243.8,Pre-Monsoon (Mar-May)
2024,4,April,Munshiganj,Dhaka,102.46,1036.66,0.098837,50.7,Pre-Monsoon (Mar-May)
2024,4,April,Mymensingh,Dhaka,2592.88,4784.19,0.541969,1283.3,Pre-Monsoon (Mar-May)
2024,4,April,Naogaon,Rajshahi,3119.41,3824.58,0.815624,1543.9,Pre-Monsoon (Mar-May)
2024,4,April,Narail,Khulna,74.05,1072.86,0.069018,36.7,Pre-Monsoon (Mar-May)
2024,4,April,Narayanganj,Dhaka,418.98,832.16,0.503482,207.4,Pre-Monsoon (Mar-May)
2024,4,April,Narsingdi,Dhaka,419.49,1281.34,0.327388,207.6,Pre-Monsoon (Mar-May)
2024,4,April,Natore,Rajshahi,1405.31,2101.7,0.668656,695.6,Pre-Monsoon (Mar-May)
2024,4,April,Nawabganj,Rajshahi,919.14,1804.38,0.509391,454.9,Pre-Monsoon (Mar-May)
2024,4,April,Netrakona,Dhaka,1898.83,3089.39,0.614628,939.8,Pre-Monsoon (Mar-May)
2024,4,April,Nilphamari,Rangpur,1308.54,1836.84,0.712388,647.7,Pre-Monsoon (Mar-May)
2024,4,April,Noakhali,Chittagong,179.04,2642.03,0.067765,88.6,Pre-Monsoon (Mar-May)
2024,4,April,Pabna,Rajshahi,1437.68,2634.14,0.545786,711.6,Pre-Monsoon (Mar-May)
2024,4,April,Panchagarh,Rangpur,866.37,1548.93,0.559337,428.8,Pre-Monsoon (Mar-May)
2024,4,April,Patuakhali,Barisal,238.32,2730.09,0.087294,118.0,Pre-Monsoon (Mar-May)
2024,4,April,Pirojpur,Barisal,93.57,1365.69,0.068517,46.3,Pre-Monsoon (Mar-May)
2024,4,April,Rajbari,Dhaka,114.45,1249.73,0.091578,56.6,Pre-Monsoon (Mar-May)
2024,4,April,Rajshahi,Rajshahi,1176.01,2664.72,0.441326,582.1,Pre-Monsoon (Mar-May)
2024,4,April,Rangamati,Chittagong,377.91,6226.79,0.060691,187.0,Pre-Monsoon (Mar-May)
2024,4,April,Rangpur,Rangpur,1957.14,2572.65,0.760751,968.7,Pre-Monsoon (Mar-May)
2024,4,April,Satkhira,Khulna,1081.05,3543.74,0.305059,535.1,Pre-Monsoon (Mar-May)
2024,4,April,Shariatpur,Dhaka,134.59,1362.06,0.098812,66.6,Pre-Monsoon (Mar-May)
2024,4,April,Sherpur,Dhaka,1024.47,1455.19,0.704008,507.1,Pre-Monsoon (Mar-May)
2024,4,April,Sirajganj,Rajshahi,282.67,2755.65,0.102577,139.9,Pre-Monsoon (Mar-May)
2024,4,April,Sunamganj,Sylhet,695.66,4043.04,0.172064,344.3,Pre-Monsoon (Mar-May)
2024,4,April,Sylhet,Sylhet,860.42,3847.75,0.223616,425.9,Pre-Monsoon (Mar-May)
2024,4,April,Tangail,Dhaka,1793.84,3707.07,0.483896,887.9,Pre-Monsoon (Mar-May)
2024,4,April,Thakurgaon,Rangpur,1286.55,2008.93,0.640416,636.8,Pre-Monsoon (Mar-May)
2024,5,May,Bagerhat,Khulna,1264.63,3965.62,0.318898,625.9,Pre-Monsoon (Mar-May)
2024,5,May,Bandarban,Chittagong,2983.46,5000.66,0.596613,1476.6,Pre-Monsoon (Mar-May)
2024,5,May,Barguna,Barisal,163.59,1547.28,0.10573,81.0,Pre-Monsoon (Mar-May)
2024,5,May,Barisal,Barisal,432.35,2767.25,0.156239,214.0,Pre-Monsoon (Mar-May)
2024,5,May,Bhola,Barisal,651.39,2471.69,0.263539,322.4,Pre-Monsoon (Mar-May)
2024,5,May,Bogra,Rajshahi,157.11,3233.63,0.048587,77.8,Pre-Monsoon (Mar-May)
2024,5,May,Brahamanbaria,Chittagong,99.62,2104.07,0.047347,49.3,Pre-Monsoon (Mar-May)
2024,5,May,Chandpur,Chittagong,277.81,1864.17,0.149025,137.5,Pre-Monsoon (Mar-May)
2024,5,May,Chittagong,Chittagong,1307.68,4736.75,0.276071,647.2,Pre-Monsoon (Mar-May)
2024,5,May,Chuadanga,Khulna,878.39,1233.0,0.712398,434.8,Pre-Monsoon (Mar-May)
2024,5,May,Comilla,Chittagong,1771.87,3351.85,0.528624,877.0,Pre-Monsoon (Mar-May)
2024,5,May,Cox's Bazar,Chittagong,481.66,2206.6,0.218282,238.4,Pre-Monsoon (Mar-May)
2024,5,May,Dhaka,Dhaka,864.22,1611.18,0.53639,427.7,Pre-Monsoon (Mar-May)
2024,5,May,Dinajpur,Rangpur,2537.92,3829.09,0.6628,1256.1,Pre-Monsoon (Mar-May)
2024,5,May,Faridpur,Dhaka,117.3,2227.54,0.052659,58.1,Pre-Monsoon (Mar-May)
2024,5,May,Feni,Chittagong,476.5,960.78,0.495952,235.8,Pre-Monsoon (Mar-May)
2024,5,May,Gaibandha,Rangpur,232.29,2410.25,0.096377,115.0,Pre-Monsoon (Mar-May)
2024,5,May,Gazipur,Dhaka,977.02,1940.74,0.503425,483.6,Pre-Monsoon (Mar-May)
2024,5,May,Gopalganj,Dhaka,896.25,1602.77,0.559191,443.6,Pre-Monsoon (Mar-May)
2024,5,May,Habiganj,Sylhet,579.55,2857.81,0.202795,286.8,Pre-Monsoon (Mar-May)
2024,5,May,Jamalpur,Dhaka,112.26,2272.36,0.049403,55.6,Pre-Monsoon (Mar-May)
2024,5,May,Jessore,Khulna,675.82,2784.67,0.242692,334.5,Pre-Monsoon (Mar-May)
2024,5,May,Jhalokati,Barisal,39.73,807.93,0.049171,19.7,Pre-Monsoon (Mar-May)
2024,5,May,Jhenaidah,Khulna,1242.58,2143.59,0.579673,615.0,Pre-Monsoon (Mar-May)
2024,5,May,Joypurhat,Rajshahi,826.1,1081.54,0.763817,408.9,Pre-Monsoon (Mar-May)
2024,5,May,Khagrachhari,Chittagong,1670.14,3108.48,0.537287,826.6,Pre-Monsoon (Mar-May)
2024,5,May,Khulna,Khulna,723.57,3868.06,0.187064,358.1,Pre-Monsoon (Mar-May)
2024,5,May,Kishoreganj,Dhaka,214.86,2821.62,0.076148,106.3,Pre-Monsoon (Mar-May)
2024,5,May,Kurigram,Rangpur,364.35,2481.86,0.146807,180.3,Pre-Monsoon (Mar-May)
2024,5,May,Kushtia,Khulna,132.66,1830.28,0.072483,65.7,Pre-Monsoon (Mar-May)
2024,5,May,Lakshmipur,Chittagong,291.51,1573.07,0.185314,144.3,Pre-Monsoon (Mar-May)
2024,5,May,Lalmonirhat,Rangpur,197.27,1381.75,0.142767,97.6,Pre-Monsoon (Mar-May)
2024,5,May,Madaripur,Dhaka,93.59,1257.23,0.074438,46.3,Pre-Monsoon (Mar-May)
2024,5,May,Magura,Khulna,450.25,1143.98,0.393587,222.8,Pre-Monsoon (Mar-May)
2024,5,May,Manikganj,Dhaka,178.67,1531.92,0.116633,88.4,Pre-Monsoon (Mar-May)
2024,5,May,Maulvibazar,Sylhet,187.06,2819.05,0.066354,92.6,Pre-Monsoon (Mar-May)
2024,5,May,Meherpur,Khulna,518.79,732.79,0.707968,256.8,Pre-Monsoon (Mar-May)
2024,5,May,Munshiganj,Dhaka,106.43,1036.66,0.102669,52.7,Pre-Monsoon (Mar-May)
2024,5,May,Mymensingh,Dhaka,2848.52,4784.19,0.595404,1409.9,Pre-Monsoon (Mar-May)
2024,5,May,Naogaon,Rajshahi,2588.72,3824.58,0.676866,1281.3,Pre-Monsoon (Mar-May)
2024,5,May,Narail,Khulna,62.43,1072.86,0.058186,30.9,Pre-Monsoon (Mar-May)
2024,5,May,Narayanganj,Dhaka,73.33,832.16,0.088122,36.3,Pre-Monsoon (Mar-May)
2024,5,May,Narsingdi,Dhaka,71.44,1281.34,0.055751,35.4,Pre-Monsoon (Mar-May)
2024,5,May,Natore,Rajshahi,1471.85,2101.7,0.700313,728.5,Pre-Monsoon (Mar-May)
2024,5,May,Nawabganj,Rajshahi,317.45,1804.38,0.175934,157.1,Pre-Monsoon (Mar-May)
2024,5,May,Netrakona,Dhaka,409.37,3089.39,0.132508,202.6,Pre-Monsoon (Mar-May)
2024,5,May,Nilphamari,Rangpur,1264.63,1836.84,0.68848,625.9,Pre-Monsoon (Mar-May)
2024,5,May,Noakhali,Chittagong,180.62,2642.03,0.068364,89.4,Pre-Monsoon (Mar-May)
2024,5,May,Pabna,Rajshahi,267.52,2634.14,0.101558,132.4,Pre-Monsoon (Mar-May)
2024,5,May,Panchagarh,Rangpur,1034.04,1548.93,0.667584,511.8,Pre-Monsoon (Mar-May)
2024,5,May,Patuakhali,Barisal,260.11,2730.09,0.095276,128.7,Pre-Monsoon (Mar-May)
2024,5,May,Pirojpur,Barisal,105.37,1365.69,0.077156,52.2,Pre-Monsoon (Mar-May)
2024,5,May,Rajbari,Dhaka,121.69,1249.73,0.097375,60.2,Pre-Monsoon (Mar-May)
2024,5,May,Rajshahi,Rajshahi,508.45,2664.72,0.190807,251.7,Pre-Monsoon (Mar-May)
2024,5,May,Rangamati,Chittagong,295.98,6226.79,0.047534,146.5,Pre-Monsoon (Mar-May)
2024,5,May,Rangpur,Rangpur,1576.44,2572.65,0.61277,780.3,Pre-Monsoon (Mar-May)
2024,5,May,Satkhira,Khulna,1041.21,3543.74,0.293817,515.3,Pre-Monsoon (Mar-May)
2024,5,May,Shariatpur,Dhaka,144.16,1362.06,0.10584,71.4,Pre-Monsoon (Mar-May)
2024,5,May,Sherpur,Dhaka,1067.11,1455.19,0.733311,528.2,Pre-Monsoon (Mar-May)
2024,5,May,Sirajganj,Rajshahi,288.36,2755.65,0.104644,142.7,Pre-Monsoon (Mar-May)
2024,5,May,Sunamganj,Sylhet,320.16,4043.04,0.079189,158.5,Pre-Monsoon (Mar-May)
2024,5,May,Sylhet,Sylhet,274.94,3847.75,0.071456,136.1,Pre-Monsoon (Mar-May)
2024,5,May,Tangail,Dhaka,901.22,3707.07,0.243108,446.1,Pre-Monsoon (Mar-May)
2024,5,May,Thakurgaon,Rangpur,1206.9,2008.93,0.600765,597.3,Pre-Monsoon (Mar-May)
2024,6,June,Bagerhat,Khulna,1417.44,3965.62,0.357433,701.6,Monsoon (Jun-Sep)
2024,6,June,Bandarban,Chittagong,3318.41,5000.66,0.663594,1642.4,Monsoon (Jun-Sep)
2024,6,June,Barguna,Barisal,185.56,1547.28,0.119923,91.8,Monsoon (Jun-Sep)
2024,6,June,Barisal,Barisal,568.56,2767.25,0.205459,281.4,Monsoon (Jun-Sep)
2024,6,June,Bhola,Barisal,758.02,2471.69,0.30668,375.2,Monsoon (Jun-Sep)
2024,6,June,Bogra,Rajshahi,200.22,3233.63,0.061917,99.1,Monsoon (Jun-Sep)
2024,6,June,Brahamanbaria,Chittagong,469.55,2104.07,0.223164,232.4,Monsoon (Jun-Sep)
2024,6,June,Chandpur,Chittagong,315.66,1864.17,0.169332,156.2,Monsoon (Jun-Sep)
2024,6,June,Chittagong,Chittagong,1865.88,4736.75,0.393915,923.5,Monsoon (Jun-Sep)
2024,6,June,Chuadanga,Khulna,868.39,1233.0,0.704284,429.8,Monsoon (Jun-Sep)
2024,6,June,Comilla,Chittagong,830.63,3351.85,0.247812,411.1,Monsoon (Jun-Sep)
2024,6,June,Cox's Bazar,Chittagong,383.21,2206.6,0.173665,189.7,Monsoon (Jun-Sep)
2024,6,June,Dhaka,Dhaka,618.87,1611.18,0.384111,306.3,Monsoon (Jun-Sep)
2024,6,June,Dinajpur,Rangpur,2338.0,3829.09,0.61059,1157.2,Monsoon (Jun-Sep)
2024,6,June,Faridpur,Dhaka,127.93,2227.54,0.057432,63.3,Monsoon (Jun-Sep)
2024,6,June,Feni,Chittagong,332.27,960.78,0.345834,164.5,Monsoon (Jun-Sep)
2024,6,June,Gaibandha,Rangpur,302.05,2410.25,0.125318,149.5,Monsoon (Jun-Sep)
2024,6,June,Gazipur,Dhaka,296.77,1940.74,0.152915,146.9,Monsoon (Jun-Sep)
2024,6,June,Gopalganj,Dhaka,536.56,1602.77,0.334769,265.6,Monsoon (Jun-Sep)
2024,6,June,Habiganj,Sylhet,1015.48,2857.81,0.355335,502.6,Monsoon (Jun-Sep)
2024,6,June,Jamalpur,Dhaka,154.55,2272.36,0.068011,76.5,Monsoon (Jun-Sep)
2024,6,June,Jessore,Khulna,358.76,2784.67,0.128833,177.6,Monsoon (Jun-Sep)
2024,6,June,Jhalokati,Barisal,76.22,807.93,0.094343,37.7,Monsoon (Jun-Sep)
2024,6,June,Jhenaidah,Khulna,1516.39,2143.59,0.707407,750.5,Monsoon (Jun-Sep)
2024,6,June,Joypurhat,Rajshahi,743.66,1081.54,0.687591,368.1,Monsoon (Jun-Sep)
2024,6,June,Khagrachhari,Chittagong,1655.46,3108.48,0.532562,819.4,Monsoon (Jun-Sep)
2024,6,June,Khulna,Khulna,1006.22,3868.06,0.260134,498.0,Monsoon (Jun-Sep)
2024,6,June,Kishoreganj,Dhaka,1331.47,2821.62,0.471882,659.0,Monsoon (Jun-Sep)
2024,6,June,Kurigram,Rangpur,495.18,2481.86,0.199519,245.1,Monsoon (Jun-Sep)
2024,6,June,Kushtia,Khulna,134.94,1830.28,0.073724,66.8,Monsoon (Jun-Sep)
2024,6,June,Lakshmipur,Chittagong,325.7,1573.07,0.207049,161.2,Monsoon (Jun-Sep)
2024,6,June,Lalmonirhat,Rangpur,83.53,1381.75,0.060454,41.3,Monsoon (Jun-Sep)
2024,6,June,Madaripur,Dhaka,155.06,1257.23,0.123333,76.7,Monsoon (Jun-Sep)
