year,month,district,division,water_area_km2,water_area_calibrated_km2
2015.0,8.0,Munshiganj,Dhaka,123.74,61.3
2015.0,8.0,Mymensingh,Dhaka,1541.04,763.5
2015.0,8.0,Narayanganj,Dhaka,82.05,40.7
2015.0,8.0,Narsingdi,Dhaka,183.29,90.8
2015.0,8.0,Netrakona,Dhaka,612.88,303.6
2015.0,8.0,Rajbari,Dhaka,246.99,122.4
2015.0,8.0,Shariatpur,Dhaka,219.14,108.6
2015.0,8.0,Sherpur,Dhaka,428.72,212.4
2015.0,8.0,Tangail,Dhaka,382.0,189.3
2015.0,8.0,Bagerhat,Khulna,1295.81,642.0
2015.0,8.0,Chuadanga,Khulna,341.65,169.3
2015.0,8.0,Jessore,Khulna,463.9,229.8
2015.0,8.0,Jhenaidah,Khulna,372.49,184.5
2015.0,8.0,Khulna,Khulna,1449.41,718.1
2015.0,8.0,Kushtia,Khulna,171.19,84.8
2015.0,8.0,Magura,Khulna,169.35,83.9
2015.0,8.0,Meherpur,Khulna,255.46,126.6
2015.0,8.0,Narail,Khulna,127.6,63.2
2015.0,8.0,Satkhira,Khulna,1438.45,712.7
2015.0,8.0,Habiganj,Sylhet,606.26,300.4
2015.0,8.0,Maulvibazar,Sylhet,429.35,212.7
2015.0,8.0,Sunamganj,Sylhet,1537.54,761.7
2015.0,8.0,Sylhet,Sylhet,1085.71,537.9
2015.0,8.0,Bogra,Rajshahi,438.48,217.2
2015.0,8.0,Joypurhat,Rajshahi,582.31,288.5
2015.0,8.0,Naogaon,Rajshahi,454.02,224.9
2015.0,8.0,Natore,Rajshahi,294.62,146.0
2015.0,8.0,Nawabganj,Rajshahi,170.86,84.6
2015.0,8.0,Pabna,Rajshahi,478.63,237.1
2015.0,8.0,Rajshahi,Rajshahi,257.26,127.5
2015.0,8.0,Sirajganj,Rajshahi,601.35,297.9
2015.0,8.0,Dinajpur,Rangpur,1301.18,644.6
2015.0,8.0,Gaibandha,Rangpur,304.37,150.8
2015.0,8.0,Kurigram,Rangpur,571.5,283.1
2015.0,8.0,Lalmonirhat,Rangpur,313.22,155.2
2015.0,8.0,Nilphamari,Rangpur,709.36,351.4
2015.0,8.0,Panchagarh,Rangpur,518.05,256.7
2015.0,8.0,Rangpur,Rangpur,1222.06,605.4
2015.0,8.0,Thakurgaon,Rangpur,952.63,472.0
2015.0,8.0,Barguna,Barisal,219.69,108.8
2015.0,9.0,Barisal,Barisal,618.4,306.4
2015.0,9.0,Bhola,Barisal,775.83,384.4
2015.0,9.0,Jhalokati,Barisal,176.06,87.2
2015.0,9.0,Patuakhali,Barisal,382.71,189.6
2015.0,9.0,Pirojpur,Barisal,318.12,157.6
2015.0,9.0,Bandarban,Chittagong,2094.64,1037.8
2015.0,9.0,Brahamanbaria,Chittagong,706.02,349.8
2015.0,9.0,Chandpur,Chittagong,314.83,156.0
2015.0,9.0,Chittagong,Chittagong,1012.44,501.6
2015.0,9.0,Comilla,Chittagong,806.07,399.4
2015.0,9.0,Cox's Bazar,Chittagong,146.24,72.5
2015.0,9.0,Feni,Chittagong,236.05,116.9
2015.0,9.0,Khagrachhari,Chittagong,701.79,347.7
2015.0,9.0,Lakshmipur,Chittagong,320.95,159.0
2015.0,9.0,Noakhali,Chittagong,173.26,85.8
2015.0,9.0,Rangamati,Chittagong,515.94,255.6
2015.0,9.0,Dhaka,Dhaka,147.18,72.9
2015.0,9.0,Faridpur,Dhaka,302.56,149.9
2015.0,9.0,Gazipur,Dhaka,199.16,98.7
2015.0,9.0,Gopalganj,Dhaka,278.33,137.9
2015.0,9.0,Jamalpur,Dhaka,298.1,147.7
2015.0,9.0,Kishoreganj,Dhaka,1464.23,725.4
2015.0,9.0,Madaripur,Dhaka,99.04,49.1
2015.0,9.0,Manikganj,Dhaka,284.88,141.1
2015.0,9.0,Munshiganj,Dhaka,134.4,66.6
2015.0,9.0,Mymensingh,Dhaka,1490.27,738.3
2015.0,9.0,Narayanganj,Dhaka,91.33,45.2
2015.0,9.0,Narsingdi,Dhaka,208.07,103.1
2015.0,9.0,Netrakona,Dhaka,980.16,485.6
2015.0,9.0,Rajbari,Dhaka,210.37,104.2
2015.0,9.0,Shariatpur,Dhaka,233.53,115.7
2015.0,9.0,Sherpur,Dhaka,334.65,165.8
2015.0,9.0,Tangail,Dhaka,399.87,198.1
2015.0,9.0,Bagerhat,Khulna,1240.75,614.7
2015.0,9.0,Chuadanga,Khulna,386.3,191.4
2015.0,9.0,Jessore,Khulna,260.94,129.3
2015.0,9.0,Jhenaidah,Khulna,471.47,233.6
2015.0,9.0,Khulna,Khulna,1352.7,670.2
2015.0,9.0,Kushtia,Khulna,117.49,58.2
2015.0,9.0,Magura,Khulna,102.59,50.8
2015.0,9.0,Meherpur,Khulna,186.35,92.3
2015.0,9.0,Narail,Khulna,102.08,50.6
2015.0,9.0,Satkhira,Khulna,1160.62,575.0
2015.0,9.0,Habiganj,Sylhet,691.22,342.5
2015.0,9.0,Maulvibazar,Sylhet,407.4,201.8
2015.0,9.0,Sunamganj,Sylhet,2238.13,1108.8
2015.0,9.0,Sylhet,Sylhet,1154.44,571.9
2015.0,9.0,Bogra,Rajshahi,357.18,177.0
2015.0,9.0,Joypurhat,Rajshahi,605.7,300.1
2015.0,9.0,Naogaon,Rajshahi,295.02,146.2
2015.0,9.0,Natore,Rajshahi,227.84,112.9
2015.0,9.0,Nawabganj,Rajshahi,0.0,0.0
2015.0,9.0,Pabna,Rajshahi,478.93,237.3
2015.0,9.0,Rajshahi,Rajshahi,44.29,21.9
2015.0,9.0,Sirajganj,Rajshahi,702.16,347.9
2015.0,9.0,Dinajpur,Rangpur,663.93,328.9
2015.0,9.0,Gaibandha,Rangpur,471.27,233.5
2015.0,9.0,Kurigram,Rangpur,582.87,288.8
2015.0,9.0,Lalmonirhat,Rangpur,168.41,83.4
2015.0,9.0,Nilphamari,Rangpur,294.44,145.9
2015.0,9.0,Panchagarh,Rangpur,76.36,37.8
2015.0,9.0,Rangpur,Rangpur,1507.46,746.8
2015.0,9.0,Thakurgaon,Rangpur,1.36,0.7
2015.0,9.0,Barguna,Barisal,286.62,142.0
2015.0,10.0,Barisal,Barisal,456.76,226.3
2015.0,10.0,Bhola,Barisal,674.05,333.9
2015.0,10.0,Jhalokati,Barisal,34.89,17.3
2015.0,10.0,Patuakhali,Barisal,224.64,111.3
2015.0,10.0,Pirojpur,Barisal,93.23,46.2
2015.0,10.0,Bandarban,Chittagong,2370.06,1174.2
2015.0,10.0,Brahamanbaria,Chittagong,352.08,174.4
2015.0,10.0,Chandpur,Chittagong,276.83,137.2
2015.0,10.0,Chittagong,Chittagong,1320.84,654.4
2015.0,10.0,Comilla,Chittagong,798.73,395.7
2015.0,10.0,Cox's Bazar,Chittagong,261.02,129.3
2015.0,10.0,Feni,Chittagong,278.15,137.8
2015.0,10.0,Khagrachhari,Chittagong,1047.09,518.8
2015.0,10.0,Lakshmipur,Chittagong,293.01,145.2
2015.0,10.0,Noakhali,Chittagong,120.4,59.7
2015.0,10.0,Rangamati,Chittagong,478.15,236.9
2015.0,10.0,Dhaka,Dhaka,117.69,58.3
2015.0,10.0,Faridpur,Dhaka,177.06,87.7
2015.0,10.0,Gazipur,Dhaka,157.44,78.0
2015.0,10.0,Gopalganj,Dhaka,101.85,50.5
2015.0,10.0,Jamalpur,Dhaka,172.77,85.6
2015.0,10.0,Kishoreganj,Dhaka,1025.1,507.9
2015.0,10.0,Madaripur,Dhaka,75.36,37.3
2015.0,10.0,Manikganj,Dhaka,209.08,103.6
2015.0,10.0,Munshiganj,Dhaka,111.14,55.1
2015.0,10.0,Mymensingh,Dhaka,2070.96,1026.0
2015.0,10.0,Narayanganj,Dhaka,64.74,32.1
2015.0,10.0,Narsingdi,Dhaka,110.95,55.0
2015.0,10.0,Netrakona,Dhaka,562.02,278.4
2015.0,10.0,Rajbari,Dhaka,141.01,69.9
2015.0,10.0,Shariatpur,Dhaka,193.46,95.8
2015.0,10.0,Sherpur,Dhaka,681.16,337.5
2015.0,10.0,Tangail,Dhaka,200.84,99.5
2015.0,10.0,Bagerhat,Khulna,934.69,463.1
2015.0,10.0,Chuadanga,Khulna,299.97,148.6
2015.0,10.0,Jessore,Khulna,408.38,202.3
2015.0,10.0,Jhenaidah,Khulna,621.32,307.8
2015.0,10.0,Khulna,Khulna,763.5,378.3
2015.0,10.0,Kushtia,Khulna,102.37,50.7
2015.0,10.0,Magura,Khulna,48.42,24.0
2015.0,10.0,Meherpur,Khulna,162.06,80.3
2015.0,10.0,Narail,Khulna,66.67,33.0
2015.0,10.0,Satkhira,Khulna,1165.97,577.7
2015.0,10.0,Habiganj,Sylhet,335.93,166.4
2015.0,10.0,Maulvibazar,Sylhet,234.16,116.0
2015.0,10.0,Sunamganj,Sylhet,1575.51,780.6
2015.0,10.0,Sylhet,Sylhet,372.71,184.7
2015.0,10.0,Bogra,Rajshahi,257.23,127.4
2015.0,10.0,Joypurhat,Rajshahi,741.54,367.4
2015.0,10.0,Naogaon,Rajshahi,1020.72,505.7
2015.0,10.0,Natore,Rajshahi,181.83,90.1
2015.0,10.0,Nawabganj,Rajshahi,93.67,46.4
2015.0,10.0,Pabna,Rajshahi,338.84,167.9
2015.0,10.0,Rajshahi,Rajshahi,222.89,110.4
2015.0,10.0,Sirajganj,Rajshahi,427.36,211.7
2015.0,10.0,Dinajpur,Rangpur,2629.52,1302.8
2015.0,10.0,Gaibandha,Rangpur,230.94,114.4
2015.0,10.0,Kurigram,Rangpur,370.87,183.7
2015.0,10.0,Lalmonirhat,Rangpur,602.51,298.5
2015.0,10.0,Nilphamari,Rangpur,999.08,495.0
2015.0,10.0,Panchagarh,Rangpur,899.56,445.7
2015.0,10.0,Rangpur,Rangpur,1630.85,808.0
2015.0,10.0,Thakurgaon,Rangpur,1288.44,638.3
2015.0,10.0,Barguna,Barisal,159.09,78.8
2015.0,11.0,Barisal,Barisal,487.9,241.7
2015.0,11.0,Bhola,Barisal,668.22,331.1
2015.0,11.0,Jhalokati,Barisal,38.61,19.1
2015.0,11.0,Patuakhali,Barisal,213.94,106.0
2015.0,11.0,Pirojpur,Barisal,102.74,50.9
2015.0,11.0,Bandarban,Chittagong,1943.44,962.8
2015.0,11.0,Brahamanbaria,Chittagong,134.84,66.8
2015.0,11.0,Chandpur,Chittagong,263.52,130.6
2015.0,11.0,Chittagong,Chittagong,1029.35,510.0
2015.0,11.0,Comilla,Chittagong,1214.54,601.7
2015.0,11.0,Cox's Bazar,Chittagong,163.85,81.2
2015.0,11.0,Feni,Chittagong,370.61,183.6
2015.0,11.0,Khagrachhari,Chittagong,1008.79,499.8
2015.0,11.0,Lakshmipur,Chittagong,292.33,144.8
2015.0,11.0,Noakhali,Chittagong,111.36,55.2
2015.0,11.0,Rangamati,Chittagong,451.7,223.8
2015.0,11.0,Dhaka,Dhaka,159.68,79.1
2015.0,11.0,Faridpur,Dhaka,127.21,63.0
2015.0,11.0,Gazipur,Dhaka,918.81,455.2
2015.0,11.0,Gopalganj,Dhaka,159.66,79.1
2015.0,11.0,Jamalpur,Dhaka,233.1,115.5
2015.0,11.0,Kishoreganj,Dhaka,287.08,142.2
2015.0,11.0,Madaripur,Dhaka,73.01,36.2
2015.0,11.0,Manikganj,Dhaka,185.99,92.1
2015.0,11.0,Munshiganj,Dhaka,98.14,48.6
2015.0,11.0,Mymensingh,Dhaka,2537.43,1257.1
2015.0,11.0,Narayanganj,Dhaka,53.33,26.4
2015.0,11.0,Narsingdi,Dhaka,72.65,36.0
2015.0,11.0,Netrakona,Dhaka,286.98,142.2
2015.0,11.0,Rajbari,Dhaka,125.57,62.2
2015.0,11.0,Shariatpur,Dhaka,190.33,94.3
2015.0,11.0,Sherpur,Dhaka,916.43,454.0
2015.0,11.0,Tangail,Dhaka,653.43,323.7
2015.0,11.0,Bagerhat,Khulna,947.16,469.3
2015.0,11.0,Chuadanga,Khulna,709.0,351.3
2015.0,11.0,Jessore,Khulna,234.18,116.0
2015.0,11.0,Jhenaidah,Khulna,1091.2,540.6
2015.0,11.0,Khulna,Khulna,994.72,492.8
2015.0,11.0,Kushtia,Khulna,129.13,64.0
2015.0,11.0,Magura,Khulna,25.86,12.8
2015.0,11.0,Meherpur,Khulna,345.74,171.3
2015.0,11.0,Narail,Khulna,66.96,33.2
2015.0,11.0,Satkhira,Khulna,1340.5,664.1
2015.0,11.0,Habiganj,Sylhet,389.37,192.9
2015.0,11.0,Maulvibazar,Sylhet,171.5,85.0
2015.0,11.0,Sunamganj,Sylhet,1023.42,507.0
2015.0,11.0,Sylhet,Sylhet,369.56,183.1
2015.0,11.0,Bogra,Rajshahi,316.54,156.8
2015.0,11.0,Joypurhat,Rajshahi,787.63,390.2
2015.0,11.0,Naogaon,Rajshahi,363.49,180.1
2015.0,11.0,Natore,Rajshahi,145.05,71.9
2015.0,11.0,Nawabganj,Rajshahi,0.0,0.0
2015.0,11.0,Pabna,Rajshahi,183.21,90.8
2015.0,11.0,Rajshahi,Rajshahi,30.02,14.9
2015.0,11.0,Sirajganj,Rajshahi,351.58,174.2
2015.0,11.0,Dinajpur,Rangpur,1500.76,743.5
2015.0,11.0,Gaibandha,Rangpur,251.41,124.6
2015.0,11.0,Kurigram,Rangpur,425.25,210.7
2015.0,11.0,Lalmonirhat,Rangpur,761.25,377.1
2015.0,11.0,Nilphamari,Rangpur,722.13,357.8
2015.0,11.0,Panchagarh,Rangpur,157.11,77.8
2015.0,11.0,Rangpur,Rangpur,1877.34,930.1
2015.0,11.0,Thakurgaon,Rangpur,9.75,4.8
2015.0,11.0,Barguna,Barisal,156.57,77.6
2015.0,12.0,Barisal,Barisal,445.51,220.7
2015.0,12.0,Bhola,Barisal,666.83,330.4
2015.0,12.0,Jhalokati,Barisal,35.81,17.7
2015.0,12.0,Patuakhali,Barisal,224.07,111.0
2015.0,12.0,Pirojpur,Barisal,104.71,51.9
2015.0,12.0,Bandarban,Chittagong,2815.83,1395.1
2015.0,12.0,Brahamanbaria,Chittagong,972.27,481.7
2015.0,12.0,Chandpur,Chittagong,246.63,122.2
2015.0,12.0,Chittagong,Chittagong,2152.63,1066.5
2015.0,12.0,Comilla,Chittagong,1902.4,942.5
2015.0,12.0,Cox's Bazar,Chittagong,879.03,435.5
2015.0,12.0,Feni,Chittagong,547.5,271.2
2015.0,12.0,Khagrachhari,Chittagong,1958.2,970.2
2015.0,12.0,Lakshmipur,Chittagong,291.65,144.5
2015.0,12.0,Noakhali,Chittagong,156.02,77.3
2015.0,12.0,Rangamati,Chittagong,508.89,252.1
2015.0,12.0,Dhaka,Dhaka,968.49,479.8
2015.0,12.0,Faridpur,Dhaka,117.69,58.3
2015.0,12.0,Gazipur,Dhaka,1408.04,697.6
2015.0,12.0,Gopalganj,Dhaka,310.61,153.9
2015.0,12.0,Jamalpur,Dhaka,398.33,197.3
2015.0,12.0,Kishoreganj,Dhaka,192.56,95.4
2015.0,12.0,Madaripur,Dhaka,84.59,41.9
2015.0,12.0,Manikganj,Dhaka,175.16,86.8
2015.0,12.0,Munshiganj,Dhaka,84.9,42.1
2015.0,12.0,Mymensingh,Dhaka,3337.71,1653.6
2015.0,12.0,Narayanganj,Dhaka,439.04,217.5
2015.0,12.0,Narsingdi,Dhaka,64.93,32.2
2015.0,12.0,Netrakona,Dhaka,748.0,370.6
2015.0,12.0,Rajbari,Dhaka,125.15,62.0
2015.0,12.0,Shariatpur,Dhaka,173.63,86.0
2015.0,12.0,Sherpur,Dhaka,1117.51,553.7
2015.0,12.0,Tangail,Dhaka,2055.95,1018.6
2015.0,12.0,Bagerhat,Khulna,929.14,460.3
2015.0,12.0,Chuadanga,Khulna,244.21,121.0
2015.0,12.0,Jessore,Khulna,144.59,71.6
2015.0,12.0,Jhenaidah,Khulna,482.43,239.0
2015.0,12.0,Khulna,Khulna,508.31,251.8
2015.0,12.0,Kushtia,Khulna,109.68,54.3
2015.0,12.0,Magura,Khulna,258.17,127.9
2015.0,12.0,Meherpur,Khulna,260.3,129.0
2015.0,12.0,Narail,Khulna,108.17,53.6
2015.0,12.0,Satkhira,Khulna,0.49,0.2
2015.0,12.0,Habiganj,Sylhet,1078.19,534.2
2015.0,12.0,Maulvibazar,Sylhet,296.26,146.8
2015.0,12.0,Sunamganj,Sylhet,762.11,377.6
2015.0,12.0,Sylhet,Sylhet,982.47,486.7
2015.0,12.0,Bogra,Rajshahi,396.78,196.6
2015.0,12.0,Joypurhat,Rajshahi,595.05,294.8
2015.0,12.0,Naogaon,Rajshahi,2273.8,1126.5
2015.0,12.0,Natore,Rajshahi,328.37,162.7
2015.0,12.0,Nawabganj,Rajshahi,298.97,148.1
2015.0,12.0,Pabna,Rajshahi,192.66,95.5
2015.0,12.0,Rajshahi,Rajshahi,292.65,145.0
2015.0,12.0,Sirajganj,Rajshahi,328.86,162.9
2015.0,12.0,Dinajpur,Rangpur,2760.82,1367.8
2015.0,12.0,Gaibandha,Rangpur,280.78,139.1
2015.0,12.0,Kurigram,Rangpur,435.48,215.8
2015.0,12.0,Lalmonirhat,Rangpur,767.4,380.2
2015.0,12.0,Nilphamari,Rangpur,1068.74,529.5
2015.0,12.0,Panchagarh,Rangpur,885.7,438.8
2015.0,12.0,Rangpur,Rangpur,1823.84,903.6
2015.0,12.0,Thakurgaon,Rangpur,1455.79,721.2
2015.0,12.0,Barguna,Barisal,159.63,79.1
2016.0,1.0,Barisal,Barisal,154.03,76.3
2016.0,1.0,Bhola,Barisal,674.32,334.1
2016.0,1.0,Jhalokati,Barisal,0.0,0.0
2016.0,1.0,Patuakhali,Barisal,114.29,56.6
2016.0,1.0,Pirojpur,Barisal,0.0,0.0
2016.0,1.0,Bandarban,Chittagong,2378.99,1178.6
2016.0,1.0,Brahamanbaria,Chittagong,1214.32,601.6
2016.0,1.0,Chandpur,Chittagong,98.91,49.0
2016.0,1.0,Chittagong,Chittagong,1727.2,855.7
2016.0,1.0,Comilla,Chittagong,1889.71,936.2
2016.0,1.0,Cox's Bazar,Chittagong,709.98,351.7
2016.0,1.0,Feni,Chittagong,473.92,234.8
2016.0,1.0,Khagrachhari,Chittagong,1668.47,826.6
2016.0,1.0,Lakshmipur,Chittagong,293.1,145.2
2016.0,1.0,Noakhali,Chittagong,116.24,57.6
2016.0,1.0,Rangamati,Chittagong,474.99,235.3
2016.0,1.0,Dhaka,Dhaka,0.0,0.0
2016.0,1.0,Faridpur,Dhaka,0.0,0.0
2016.0,1.0,Gazipur,Dhaka,0.0,0.0
2016.0,1.0,Gopalganj,Dhaka,0.0,0.0
2016.0,1.0,Jamalpur,Dhaka,0.0,0.0
2016.0,1.0,Kishoreganj,Dhaka,1245.09,616.9
2016.0,1.0,Madaripur,Dhaka,0.0,0.0
2016.0,1.0,Manikganj,Dhaka,0.0,0.0
2016.0,1.0,Munshiganj,Dhaka,1.52,0.8
2016.0,1.0,Mymensingh,Dhaka,0.0,0.0
2016.0,1.0,Narayanganj,Dhaka,6.58,3.3
2016.0,1.0,Narsingdi,Dhaka,50.05,24.8
2016.0,1.0,Netrakona,Dhaka,652.38,323.2
2016.0,1.0,Rajbari,Dhaka,0.0,0.0
2016.0,1.0,Shariatpur,Dhaka,0.0,0.0
2016.0,1.0,Sherpur,Dhaka,0.0,0.0
2016.0,1.0,Tangail,Dhaka,0.0,0.0
2016.0,1.0,Bagerhat,Khulna,0.0,0.0
2016.0,1.0,Chuadanga,Khulna,0.0,0.0
2016.0,1.0,Jessore,Khulna,0.0,0.0
2016.0,1.0,Jhenaidah,Khulna,0.0,0.0
2016.0,1.0,Khulna,Khulna,0.0,0.0
2016.0,1.0,Kushtia,Khulna,0.0,0.0
2016.0,1.0,Magura,Khulna,0.0,0.0
2016.0,1.0,Meherpur,Khulna,0.0,0.0
2016.0,1.0,Narail,Khulna,0.0,0.0
2016.0,1.0,Satkhira,Khulna,0.0,0.0
2016.0,1.0,Habiganj,Sylhet,1706.17,845.3
2016.0,1.0,Maulvibazar,Sylhet,1036.22,513.4
2016.0,1.0,Sunamganj,Sylhet,687.89,340.8
2016.0,1.0,Sylhet,Sylhet,2086.3,1033.6
2016.0,1.0,Bogra,Rajshahi,157.12,77.8
2016.0,1.0,Joypurhat,Rajshahi,680.93,337.4
2016.0,1.0,Naogaon,Rajshahi,2398.4,1188.2
2016.0,1.0,Natore,Rajshahi,0.0,0.0
2016.0,1.0,Nawabganj,Rajshahi,890.42,441.1
2016.0,1.0,Pabna,Rajshahi,0.0,0.0
2016.0,1.0,Rajshahi,Rajshahi,183.34,90.8
2016.0,1.0,Sirajganj,Rajshahi,0.0,0.0
2016.0,1.0,Dinajpur,Rangpur,2056.42,1018.8
2016.0,1.0,Gaibandha,Rangpur,65.72,32.6
2016.0,1.0,Kurigram,Rangpur,0.0,0.0
2016.0,1.0,Lalmonirhat,Rangpur,205.24,101.7
2016.0,1.0,Nilphamari,Rangpur,325.68,161.4
2016.0,1.0,Panchagarh,Rangpur,1307.02,647.5
2016.0,1.0,Rangpur,Rangpur,520.97,258.1
2016.0,1.0,Thakurgaon,Rangpur,1679.19,831.9
2016.0,1.0,Barguna,Barisal,0.0,0.0
2016.0,2.0,Barisal,Barisal,414.64,205.4
2016.0,2.0,Bhola,Barisal,613.84,304.1
2016.0,2.0,Jhalokati,Barisal,32.74,16.2
2016.0,2.0,Patuakhali,Barisal,207.96,103.0
2016.0,2.0,Pirojpur,Barisal,87.8,43.5
2016.0,2.0,Bandarban,Chittagong,2779.04,1376.8
2016.0,2.0,Brahamanbaria,Chittagong,1175.41,582.3
2016.0,2.0,Chandpur,Chittagong,232.39,115.1
2016.0,2.0,Chittagong,Chittagong,1821.18,902.3
2016.0,2.0,Comilla,Chittagong,1846.29,914.7
2016.0,2.0,Cox's Bazar,Chittagong,720.37,356.9
2016.0,2.0,Feni,Chittagong,495.68,245.6
2016.0,2.0,Khagrachhari,Chittagong,1679.59,832.1
2016.0,2.0,Lakshmipur,Chittagong,270.42,134.0
2016.0,2.0,Noakhali,Chittagong,105.85,52.4
2016.0,2.0,Rangamati,Chittagong,411.67,204.0
2016.0,2.0,Dhaka,Dhaka,779.15,386.0
2016.0,2.0,Faridpur,Dhaka,1035.23,512.9
2016.0,2.0,Gazipur,Dhaka,1028.6,509.6
2016.0,2.0,Gopalganj,Dhaka,675.27,334.6
2016.0,2.0,Jamalpur,Dhaka,907.43,449.6
2016.0,2.0,Kishoreganj,Dhaka,1415.21,701.1
2016.0,2.0,Madaripur,Dhaka,54.62,27.1
2016.0,2.0,Manikganj,Dhaka,168.26,83.4
2016.0,2.0,Munshiganj,Dhaka,79.75,39.5
2016.0,2.0,Mymensingh,Dhaka,2789.58,1382.1
2016.0,2.0,Narayanganj,Dhaka,429.59,212.8
2016.0,2.0,Narsingdi,Dhaka,79.08,39.2
2016.0,2.0,Netrakona,Dhaka,1825.14,904.2
2016.0,2.0,Rajbari,Dhaka,109.44,54.2
2016.0,2.0,Shariatpur,Dhaka,152.84,75.7
2016.0,2.0,Sherpur,Dhaka,906.2,449.0
2016.0,2.0,Tangail,Dhaka,1738.3,861.2
2016.0,2.0,Bagerhat,Khulna,550.26,272.6
2016.0,2.0,Chuadanga,Khulna,323.44,160.2
2016.0,2.0,Jessore,Khulna,709.91,351.7
2016.0,2.0,Jhenaidah,Khulna,948.88,470.1
2016.0,2.0,Khulna,Khulna,532.66,263.9
2016.0,2.0,Kushtia,Khulna,132.79,65.8
2016.0,2.0,Magura,Khulna,662.73,328.3
2016.0,2.0,Meherpur,Khulna,318.3,157.7
2016.0,2.0,Narail,Khulna,35.13,17.4
2016.0,2.0,Satkhira,Khulna,764.57,378.8
2016.0,2.0,Habiganj,Sylhet,1390.05,688.7
2016.0,2.0,Maulvibazar,Sylhet,1350.39,669.0
2016.0,2.0,Sunamganj,Sylhet,1605.47,795.4
2016.0,2.0,Sylhet,Sylhet,1817.66,900.5
2016.0,2.0,Bogra,Rajshahi,1282.62,635.5
2016.0,2.0,Joypurhat,Rajshahi,428.1,212.1
2016.0,2.0,Naogaon,Rajshahi,2370.46,1174.4
2016.0,2.0,Natore,Rajshahi,1036.25,513.4
2016.0,2.0,Nawabganj,Rajshahi,781.31,387.1
2016.0,2.0,Pabna,Rajshahi,1169.7,579.5
2016.0,2.0,Rajshahi,Rajshahi,801.27,397.0
2016.0,2.0,Sirajganj,Rajshahi,286.09,141.7
2016.0,2.0,Dinajpur,Rangpur,1043.69,517.1
2016.0,2.0,Gaibandha,Rangpur,309.51,153.3
2016.0,2.0,Kurigram,Rangpur,456.53,226.2
2016.0,2.0,Lalmonirhat,Rangpur,375.09,185.8
2016.0,2.0,Nilphamari,Rangpur,504.93,250.2
2016.0,2.0,Panchagarh,Rangpur,952.53,471.9
2016.0,2.0,Rangpur,Rangpur,774.57,383.7
2016.0,2.0,Thakurgaon,Rangpur,1248.03,618.3
2016.0,2.0,Barguna,Barisal,153.91,76.3
2016.0,3.0,Barisal,Barisal,412.13,204.2
2016.0,3.0,Bhola,Barisal,661.23,327.6
2016.0,3.0,Jhalokati,Barisal,32.84,16.3
2016.0,3.0,Patuakhali,Barisal,216.51,107.3
2016.0,3.0,Pirojpur,Barisal,86.42,42.8
2016.0,3.0,Bandarban,Chittagong,2710.02,1342.6
2016.0,3.0,Brahamanbaria,Chittagong,918.25,454.9
2016.0,3.0,Chandpur,Chittagong,237.49,117.7
2016.0,3.0,Chittagong,Chittagong,1727.57,855.9
2016.0,3.0,Comilla,Chittagong,1816.83,900.1
2016.0,3.0,Cox's Bazar,Chittagong,660.12,327.0
2016.0,3.0,Feni,Chittagong,368.86,182.7
2016.0,3.0,Khagrachhari,Chittagong,1176.84,583.0
2016.0,3.0,Lakshmipur,Chittagong,292.35,144.8
2016.0,3.0,Noakhali,Chittagong,107.47,53.2
2016.0,3.0,Rangamati,Chittagong,314.06,155.6
2016.0,3.0,Dhaka,Dhaka,803.03,397.8
2016.0,3.0,Faridpur,Dhaka,1002.29,496.6
2016.0,3.0,Gazipur,Dhaka,1042.55,516.5
2016.0,3.0,Gopalganj,Dhaka,858.37,425.3
2016.0,3.0,Jamalpur,Dhaka,308.54,152.9
2016.0,3.0,Kishoreganj,Dhaka,1242.99,615.8
2016.0,3.0,Madaripur,Dhaka,54.2,26.9
2016.0,3.0,Manikganj,Dhaka,176.51,87.4
2016.0,3.0,Munshiganj,Dhaka,69.63,34.5
2016.0,3.0,Mymensingh,Dhaka,2360.8,1169.6
2016.0,3.0,Narayanganj,Dhaka,417.3,206.7
2016.0,3.0,Narsingdi,Dhaka,171.43,84.9
2016.0,3.0,Netrakona,Dhaka,1420.84,703.9
2016.0,3.0,Rajbari,Dhaka,114.98,57.0
2016.0,3.0,Shariatpur,Dhaka,152.37,75.5
2016.0,3.0,Sherpur,Dhaka,958.17,474.7
2016.0,3.0,Tangail,Dhaka,1499.36,742.8
2016.0,3.0,Bagerhat,Khulna,570.74,282.8
2016.0,3.0,Chuadanga,Khulna,381.05,188.8
2016.0,3.0,Jessore,Khulna,209.15,103.6
2016.0,3.0,Jhenaidah,Khulna,877.67,434.8
2016.0,3.0,Khulna,Khulna,568.76,281.8
2016.0,3.0,Kushtia,Khulna,160.08,79.3
2016.0,3.0,Magura,Khulna,557.93,276.4
2016.0,3.0,Meherpur,Khulna,310.19,153.7
2016.0,3.0,Narail,Khulna,28.77,14.3
2016.0,3.0,Satkhira,Khulna,828.22,410.3
2016.0,3.0,Habiganj,Sylhet,1563.9,774.8
2016.0,3.0,Maulvibazar,Sylhet,568.76,281.8
2016.0,3.0,Sunamganj,Sylhet,1671.1,827.9
2016.0,3.0,Sylhet,Sylhet,1630.69,807.9
2016.0,3.0,Bogra,Rajshahi,872.7,432.4
2016.0,3.0,Joypurhat,Rajshahi,884.61,438.3
